CustomerID;LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC
A1348;10600;81151;200459;HomeImp;Self;14;0;0;9.5341427099;;7;21.223213992
A1349;10600;62909;81411;HomeImp;Other;15;0;0;238.31447075;1;35;34.680381648
A1350;10600;53200;71000;DebtCon;ProfExe;2;0;0;224.23333333;5;39;
A1351;10600;22000;35200;DebtCon;Mgr;13;0;0;90.333333333;5;14;
A1352;10600;56814;66692;DebtCon;Mgr;10;0;0;107.37405519;1;18;32.625687041
A1353;10600;136820;201820;DebtCon;ProfExe;2;0;0;68.353056056;1;22;38.0722099
A1354;10600;50662;62491;DebtCon;Other;0;0;0;197.70926699;1;13;26.251888349
A1356;10600;66590;77465;HomeImp;Other;1;1;0;110.77162319;0;6;39.735785258
A1357;10600;46972;80147;HomeImp;Office;12;3;0;244.23353012;2;29;32.656531297
A1358;10600;63245;82041;DebtCon;Office;3;1;3;184.5725782;3;29;38.219034312
A1359;10600;73844;107640;HomeImp;ProfExe;3;0;0;92.979490511;0;34;37.319289307
A1360;10600;120137;137090;DebtCon;ProfExe;17;;1;173.6904615;0;33;30.958905738
A1361;10600;80397;203341;HomeImp;Self;14;0;0;11.963733283;;7;18.732089739
A1362;10600;83217;101359;DebtCon;Mgr;1;0;0;54.746622005;2;24;40.76038718
A1365;10600;48018;68963;DebtCon;Mgr;2;0;0;186.7575926;1;16;30.655744344
A1368;10600;58701;67967;DebtCon;Mgr;10;0;0;116.53228926;1;19;31.540218257
A1370;10700;56197;79272;HomeImp;Other;18;0;0;218.98166217;1;16;34.015359605
A1371;10700;126751;184554;DebtCon;Other;8;0;0;225.87035215;0;19;34.13705457
A1372;10700;48322;64383;DebtCon;Other;0;1;0;185.25673471;2;12;28.030801551
A1373;10700;83650;203720;HomeImp;Self;11;0;0;13.588693962;;8;19.587710546
A1374;10700;124330;176350;DebtCon;Other;8;0;0;222.63433925;1;19;33.964777335
A1375;10700;55341;78062;HomeImp;Other;3;0;1;192.59685455;0;12;28.828649308
A1377;10700;73996;92766;DebtCon;Office;15;0;1;102.14742858;0;9;25.3840627
A1378;10700;59588;69166;HomeImp;Other;6;0;0;133.90650517;0;17;36.180857581
A1380;10700;122000;148000;DebtCon;ProfExe;0.7;0;0;165.33333333;7;29;
A1381;10700;34000;49756;HomeImp;Other;0.9;1;0;230.3;8;8;
A1382;10700;67523;85560;DebtCon;Sales;5;0;0;126.84293494;0;35;26.001665333
A1383;10700;41144;59375;DebtCon;Other;2;0;0;73.6;1;18;
A1384;10700;50210;64838;HomeImp;Other;9;0;0;95.039168276;2;34;40.396233444
A1385;10700;54091;67661;HomeImp;Other;27;0;2;188.53398908;0;24;38.589372345
A1386;10700;147477;181050;HomeImp;Office;6;0;0;190.02108492;1;55;34.698162391
A1387;10700;115118;124198;DebtCon;Self;6;1;0;174.34182326;0;19;31.75799058
A1388;10700;110789;126781;DebtCon;Self;6;0;1;178.6374675;0;19;31.888936384
A1389;10700;51224;70399;DebtCon;Mgr;5;;;110.67744165;;23;42.939294407
A1390;10700;67065;96171;DebtCon;Office;9;0;0;205.00760033;3;28;41.587201191
A1393;10800;64305;107374;DebtCon;ProfExe;9;0;0;97.861325762;0;36;36.996385659
A1395;10800;32870;61572;DebtCon;Mgr;;;;;;;38.490246959
A1396;10800;35602;73077;DebtCon;Self;;0;1;179.89655998;1;20;53.584883008
A1397;10800;11950;46780;HomeImp;Office;24;0;0;268.9;0;20;
A1399;10800;49254;80527;HomeImp;Other;2;0;2;202.53743039;0;13;29.551583139
A1400;10800;44355;57742;HomeImp;Other;20;0;1;129.73199214;0;22;38.042767861
A1401;10800;125732;184667;DebtCon;Other;7;0;0;212.22346879;0;19;33.920789966
A1403;10800;80203;98731;DebtCon;Other;4;0;0;113.42514573;2;31;41.474073805
A1404;10800;64181;70996;DebtCon;Other;4;0;0;171.75957905;2;17;33.227793593
A1405;10800;57892;78900;DebtCon;ProfExe;15;0;3;329.16666667;1;14;
A1407;10800;75000;87400;HomeImp;Other;7;1;0;101.46666667;2;19;
A1408;10800;52600;66700;DebtCon;ProfExe;2;0;0;110.56666667;5;26;
A1409;10800;75378;86060;DebtCon;Mgr;6;0;0;102.66507078;0;23;30.09500969
A1412;10800;56477;94980;HomeImp;Other;17;0;0;179.91736263;0;28;25.210739655
A1413;10800;78898;86567;DebtCon;ProfExe;9;0;0;179.83082878;0;12;40.291951983
A1414;10800;59469;69834;DebtCon;Other;3;0;0;308.75917568;0;9;34.095785093
A1415;10800;61791;78361;DebtCon;Office;5;0;0;94.518067782;2;15;28.088524645
A1416;10800;24182;39750;DebtCon;ProfExe;2;0;0;176.83333333;0;36;
A1419;10800;49953;75322;DebtCon;Other;0;0;0;58.892731331;8;21;23.875946186
A1421;10800;13365;66979;HomeImp;Other;9;2;1;346.9796514;1;22;16.48162968
A1422;10800;89139;122571;HomeImp;Other;8;;;;;;40.780527152
A1424;10800;61767;72668;DebtCon;ProfExe;15;0;0;228.98545319;3;32;37.91433471
A1425;10900;86754;110000;DebtCon;ProfExe;13;0;2;103.43333333;0;19;
A1426;10900;57494;66704;DebtCon;Mgr;6;;;115.31274905;;24;39.510985743
A1427;10900;;76207;;;;;;;;;22.392611597
A1428;10900;49406;83074;HomeImp;Other;1;0;1;191.81512308;0;13;30.124555686
A1429;10900;22513;52355;HomeImp;Other;1;0;0;248.58340866;0;10;39.204625006
A1430;10900;;16365;HomeImp;Other;;0;0;59.548702675;1;2;24.195903631
A1432;10900;17282;70783;DebtCon;ProfExe;19;0;1;404.9043933;0;11;23.610124369
A1434;10900;25061;35792;DebtCon;Other;3;;;;;;37.10471224
A1436;10900;59029;76120;DebtCon;Other;2;0;0;231.73414438;0;10;36.025683828
A1437;10900;116030;125179;DebtCon;Self;6;0;0;177.08584488;0;19;33.849092539
A1438;10900;45028;61014;DebtCon;Other;10;0;0;72.494660925;0;23;35.667645974
A1439;10900;49352;56529;DebtCon;Other;7;0;1;78.833617625;2;23;36.174955236
A1440;11000;14046;34777;DebtCon;Other;5;0;0;256.63415201;0;11;22.447943315
A1441;11000;88252;112567;DebtCon;Other;11;0;0;224.71557646;2;15;39.526852362
A1443;11000;60513;110485;DebtCon;Mgr;3;1;1;126.77192888;1;17;40.031393322
A1444;11000;76958;88607;DebtCon;ProfExe;9;0;0;175.41182666;0;12;39.216775179
A1445;11000;21738;86586;HomeImp;ProfExe;20;0;0;241.06079106;0;10;25.21859995
A1447;11000;89275;108653;DebtCon;Other;15;0;0;206.90348089;2;15;37.743047077
A1448;11000;57554;68222;DebtCon;ProfExe;14;0;0;215.43179389;3;32;36.569347898
A1449;11000;21780;85505;HomeImp;ProfExe;19;0;0;240.68258102;0;10;24.404335112
A1450;11000;63314;69285;DebtCon;ProfExe;15;0;0;244.01777452;3;32;36.542570221
A1451;11000;48538;63805;DebtCon;Other;9;0;0;88.606023456;0;22;38.026151095
A1452;11000;50716;61492;DebtCon;Other;3;0;1;90.230329762;0;20;38.255862022
A1453;11000;77517;86214;HomeImp;ProfExe;2;2;0;352.37913787;0;28;28.030214206
A1454;11000;56795;70014;DebtCon;Other;3;0;1;319.79577127;0;10;33.596170858
A1455;11000;45000;63775;DebtCon;Other;14;0;0;173.16666667;0;18;
A1456;11000;49000;66922;DebtCon;Other;11;0;2;91;3;32;
A1457;11000;108095;137000;DebtCon;ProfExe;3;0;0;277;1;46;
A1459;11000;74596;98000;HomeImp;ProfExe;6;0;0;108.53333333;1;27;
A1460;11000;85149;106820;HomeImp;Mgr;10;0;0;240.43333333;0;25;
A1463;11000;54100;70438;DebtCon;Self;2;3;1;115.6;1;25;
A1464;11000;66400;81500;DebtCon;Other;9.5;0;0;215.06666667;0;65;
A1465;11000;63975;235000;HomeImp;ProfExe;4;5;0;123.76666667;1;17;
A1466;11000;53700;68000;DebtCon;Mgr;6;0;0;101.5;0;13;
A1467;11000;62227;81250;DebtCon;Office;9;0;5;123.76666667;3;34;
A1469;11000;122751;140000;DebtCon;Other;5;0;0;116.7;2;30;
A1470;11000;85474;118125;HomeImp;Office;2.5;2;0;132.93333333;1;9;
A1471;11000;131949;165096;HomeImp;ProfExe;5;0;0;440.42125368;0;42;26.904766453
A1472;11000;116361;143318;DebtCon;ProfExe;15;;1;181.07079325;1;32;30.032845485
A1474;11000;85758;108661;HomeImp;Mgr;11;0;0;255.28741537;0;24;29.434867143
A1475;11000;60123;74887;HomeImp;Other;3;0;1;242.24976115;2;16;37.680169764
A1476;11000;43614;60831;DebtCon;Other;3;0;2;84.444746145;0;20;36.673648152
A1477;11000;83639;98081;DebtCon;Other;10;0;0;155.37122034;4;22;42.539685706
A1481;11000;85008;73223;HomeImp;Mgr;7;0;2;197.12004536;0;23;41.441052018
A1482;11000;106762;123138;DebtCon;;2;0;0;131.01191573;0;25;32.80374334
A1483;11000;92521;110704;DebtCon;Other;13;0;0;208.89848526;2;16;39.250433285
A1484;11000;49000;68000;HomeImp;Other;2;2;3;9.1;3;15;
A1486;11000;48893;113223;DebtCon;ProfExe;7;0;1;237.09808129;0;9;22.003376409
A1488;11100;59232;71157;DebtCon;Mgr;5;;;108.21716051;;24;40.091831822
A1489;11100;;50262;HomeImp;Mgr;5;;;175.75688747;;8;22.956863758
A1490;11100;52028;77316;HomeImp;Other;;0;2;194.48489733;1;12;30.797674365
A1491;11100;79226;88112;DebtCon;ProfExe;10;0;1;179.64827359;1;12;40.670904725
A1492;11100;72402;86584;DebtCon;Mgr;8;0;0;102.97207872;0;22;29.655713203
A1493;11100;17430;68499;DebtCon;ProfExe;20;0;2;403.96540093;1;12;21.758642612
A1494;11100;;26400;HomeImp;Other;8;0;0;;2;0;
A1495;11100;82849;113913;HomeImp;ProfExe;10;0;1;167.36102992;0;27;35.763333479
A1496;11100;27861;47737;HomeImp;Other;8;0;0;89.492116658;0;4;34.050949362
A1497;11100;82329;100139;HomeImp;ProfExe;5;0;0;108.53256364;0;26;26.099258701
A1498;11100;80922;95105;DebtCon;Other;3;0;0;90.881292261;2;31;38.120810575
A1499;11100;;67005;HomeImp;Other;;0;0;364.37597582;0;7;36.674734318
A1500;11100;68784;85464;;ProfExe;2;0;0;117.9983043;0;14;36.044251755
A1501;11100;52029;71376;HomeImp;Other;4;0;1;250.25216481;2;16;38.483648445
A1502;11100;61856;77275;HomeImp;Other;4;0;1;243.71377409;1;16;36.564119563
A1504;11100;53232;86703;HomeImp;Other;16;0;0;183.20620747;0;29;26.87488997
A1505;11100;52900;91741;HomeImp;Other;;1;1;93.110352698;;8;40.761453071
A1506;11100;75392;89976;DebtCon;ProfExe;9;0;0;163.70355537;1;12;39.271884779
A1507;11100;31999;61406;;Other;31;0;0;239.05055657;0;19;20.961272939
A1508;11100;;;;;;;;;;;26.232459223
A1509;11100;54496;71895;HomeImp;Other;6;0;0;125.76577489;0;16;35.506774068
A1510;11100;56999;67427;HomeImp;Other;8;0;0;139.51391501;0;16;35.892436102
A1511;11100;67366;102936;DebtCon;Other;9;0;0;213.28149573;0;20;19.078651168
A1512;11100;35782;45550;HomeImp;Other;8;0;0;109.28434579;0;3;36.159805919
A1513;11100;148235;182053;HomeImp;Office;4;0;0;198.80971711;0;55;33.538726152
A1514;11100;48031;107561;DebtCon;ProfExe;5;0;1;226.78110513;0;9;24.190326625
A1515;11100;43167;60209;DebtCon;Other;3;0;1;80.368196976;0;20;37.490798825
A1516;11100;50350;58837;DebtCon;Other;6;0;0;80.843216818;0;10;28.793166271
A1517;11200;32562;47220;DebtCon;Other;8;;1;151.28586742;7;29;38.019135045
A1518;11200;66868;107794;DebtCon;Office;10;0;0;152.92982848;1;12;39.640828981
A1520;11200;29348;87351;HomeImp;ProfExe;20;0;0;224.39489458;0;11;26.129627304
A1521;11200;44966;55114;DebtCon;Office;1;0;0;173.96189741;1;21;37.456622102
A1522;11200;23181;80140;HomeImp;ProfExe;21;0;0;221.4180934;0;10;25.462641527
A1524;11200;17411;86102;DebtCon;Other;10;0;0;267.97010945;0;13;22.089199918
A1526;11200;56842;66710;HomeImp;Other;6;0;0;144.79522043;0;17;33.8858765
A1527;11200;56877;65125;HomeImp;Other;6;2;0;12.176928574;0;1;33.241218883
A1528;11200;62752;73003;DebtCon;ProfExe;13;0;0;226.56590487;3;31;38.339798053
A1529;11200;65508;103523;DebtCon;Office;12;0;0;154.42736766;0;12;37.575436102
A1530;11200;153103;181849;HomeImp;Office;6;0;0;186.249507;0;55;33.995565356
A1531;11200;68990;81922;DebtCon;Mgr;12;0;1;120.88581123;2;23;43.159875329
A1532;11200;;48150;HomeImp;Mgr;3;;;165.76801721;;9;22.302234366
A1533;11200;19496;73140;DebtCon;ProfExe;20;0;1;399.24269191;1;12;23.374504567
A1534;11300;57377;75038;DebtCon;Office;4;0;0;91.219961165;1;15;25.140279716
A1535;11300;124205;196124;HomeImp;Office;0;0;1;332.72338954;0;15;40.120168319
A1537;11300;61810;79817;DebtCon;Office;6;0;0;98.224144195;1;14;25.52507894
A1538;11300;;66345;HomeImp;Other;;0;0;357.14381933;0;6;34.601973808
A1539;11300;62168;80681;DebtCon;Sales;6;0;0;117.3762292;0;34;27.694521271
A1540;11300;56651;71353;HomeImp;Other;29;1;2;176.91298776;1;24;38.544441857
A1542;11300;77926;89216;DebtCon;Mgr;6;0;0;146.81015408;2;26;39.466964223
A1545;11300;40752;53683;HomeImp;Other;22;0;1;129.75806208;0;23;38.425881111
A1546;11300;;28600;HomeImp;Office;20;0;0;190.03121757;0;15;39.008673024
A1547;11300;29000;59900;HomeImp;Mgr;3;1;0;91.633333333;4;11;
A1548;11300;56602;71500;DebtCon;Office;11;2;1;52.8;12;20;
A1549;11300;66814;82021;DebtCon;Office;4;2;3;173.71183851;3;29;38.556929453
A1550;11300;16115;69113;DebtCon;ProfExe;22;0;2;403.51499966;0;12;22.168244524
A1551;11300;77846;101984;HomeImp;ProfExe;5;0;0;112.38484554;1;27;28.298733642
A1552;11300;114392;214523;HomeImp;ProfExe;2;0;0;132.09765987;1;15;26.251830338
A1553;11300;62568;79009;HomeImp;Office;4;0;3;295.33466966;0;19;28.600252229
A1554;11300;;;HomeImp;Other;;;;;;;
A1555;11300;78902;100332;DebtCon;ProfExe;4;0;0;116.99879949;0;26;34.683071467
A1556;11300;;73121;;;;;;;;;22.577246193
A1561;11400;66491;89553;DebtCon;;4;0;0;212.78328271;0;16;31.120132652
A1562;11400;55965;78051;DebtCon;Office;6;0;0;96.292020222;2;14;27.173232225
A1563;11400;59813;72873;DebtCon;ProfExe;13;0;0;234.33024049;4;31;39.351470851
A1564;11400;125486;195284;HomeImp;Office;0;0;0;354.29028718;0;15;38.143068786
A1565;11400;43530;56600;HomeImp;Other;21;0;0;114.98297904;0;23;39.481662901
A1567;11400;51203;60716;DebtCon;Other;2;0;0;99.104082616;0;20;38.235312929
A1568;11400;;44849;HomeImp;Mgr;6;;;163.27459468;;9;23.481116639
A1569;11400;;27439;HomeImp;;27;0;0;208.17711251;0;5;23.830110576
A1571;11400;84380;202186;HomeImp;Self;13;0;0;34.914371682;;7;18.84034872
A1572;11400;112930;144830;DebtCon;ProfExe;2;0;0;271.23803732;1;46;33.251079314
A1574;11400;64934;74875;DebtCon;Other;3;0;0;192.31448267;2;16;34.343755724
A1575;11400;50166;61395;DebtCon;Other;1;0;0;188.88668235;1;12;26.950451284
A1577;11500;56720;82738;HomeImp;Other;17;0;0;200.41695429;0;16;34.019837692
A1578;11500;104790;122169;;Office;16;1;0;266.12105655;0;16;34.082178462
A1579;11500;53651;87547;HomeImp;Other;18;0;0;191.39688748;0;16;34.368650887
A1580;11500;116430;215014;HomeImp;ProfExe;3;0;0;132.09363428;0;14;26.864568467
A1581;11500;43945;63337;DebtCon;Mgr;2;0;1;193.74248539;0;21;27.623493964
A1582;11500;53151;71645;HomeImp;Other;7;0;0;135.80047603;0;16;35.851614414
A1583;11500;70409;89099;DebtCon;ProfExe;9;0;0;169.40165199;0;11;40.174430056
A1584;11500;61264;75647;DebtCon;Office;11;0;0;262.89018789;3;36;39.547882702
A1585;11500;44097;58336;DebtCon;Office;0;0;0;173.31832075;0;20;38.191626025
A1586;11500;77143;86862;DebtCon;ProfExe;8;0;1;164.59640287;1;12;39.449692717
A1587;11500;21096;38952;DebtCon;Office;13;0;0;129.7;0;5;
A1588;11500;47597.57;75937.5;DebtCon;Other;13.5;0;0;89.4;0;7;
A1589;11500;67000;83000;DebtCon;ProfExe;4;;;;;;
A1590;11500;62000;83000;DebtCon;;0;5;1;177.56666667;2;34;
A1591;11500;64371;73636;DebtCon;ProfExe;2;0;0;162.11625392;1;35;39.791198955
A1592;11500;63136;81099;DebtCon;Other;3;;;149.06474483;;35;28.975940118
A1594;11500;104610;118861;DebtCon;Other;18;0;1;203.70020243;1;16;37.596951452
A1595;11500;;64037;HomeImp;Other;;0;0;354.17458076;0;7;34.355739238
A1597;11500;22758;36922;DebtCon;Office;7;0;1;103.04811711;0;16;19.020168304
A1598;11600;82326;94599;DebtCon;Other;0;4;0;;0;3;29.893621477
A1599;11600;64143;78851;DebtCon;Office;6;0;3;201.36992202;3;29;35.795804943
A1600;11600;92613;108515;DebtCon;Other;11;0;0;206.8225881;3;16;39.111039466
A1601;11600;44623;;HomeImp;ProfExe;13;6;2;178.09322168;0;29;21.334651908
A1602;11600;57939;69774;DebtCon;Mgr;5;0;0;91.99164592;0;12;72.264093333
A1603;11600;50433;107092;DebtCon;ProfExe;5;0;1;225.18169134;0;9;24.95259473
A1604;11600;89205;128462;DebtCon;Office;10;0;0;128.12359751;0;21;37.523324709
A1605;11600;22635;33353;DebtCon;Office;6;0;0;85.57207035;0;16;19.223872665
A1606;11600;35865;50000;DebtCon;Other;;0;0;78.133333333;0;15;
A1607;11600;57200;72500;DebtCon;Other;5;0;0;34.466666667;4;15;
A1609;11600;96882;118914;DebtCon;ProfExe;13;0;0;176.22191092;2;17;34.757740199
A1610;11600;28654;47042;DebtCon;Other;10;;0;158.0847883;7;29;38.477504842
A1612;11600;33379;51821;;Other;31;0;0;247.1205918;0;19;23.661084029
A1614;11600;57436;72460;;Other;11;0;0;255.12603024;0;27;28.945531785
A1615;11600;129432;198705;HomeImp;Office;0;0;0;341.04732919;0;16;39.963258508
A1616;11600;73079;101219;HomeImp;ProfExe;7;0;0;152.249875;0;33;34.249620743
A1618;11700;42151;58947;HomeImp;Other;22;0;0;122.03036183;0;23;40.083144531
A1620;11700;78789;91342;DebtCon;Mgr;5;0;0;128.36067425;2;27;41.952681795
A1621;11700;47072;85090;HomeImp;Other;18;0;0;192.25318228;0;16;35.064864675
A1622;11700;95411;117927;DebtCon;ProfExe;14;0;0;177.92669579;1;17;34.490564131
A1623;11700;54085;68239;HomeImp;Other;2;1;2;8.0552650769;3;15;32.012658582
A1624;11700;51600;72399;HomeImp;Other;15;0;1;125.36336996;4;20;
A1626;11700;59932;80313;HomeImp;Office;14;0;0;238.48646158;0;32;44.474917703
A1627;11700;40266;59097;DebtCon;Other;;0;0;74.998098598;0;15;39.49702872
A1628;11700;;69125;;;;;;;;;23.766832127
A1630;11700;63724;82252;DebtCon;Office;13;0;0;233.24887936;3;37;40.075275838
A1631;11700;59506;85000;DebtCon;Other;3;0;0;37.566666667;2;4;
A1632;11700;69100;85000;DebtCon;Mgr;3.8;3;0;80.1;0;22;
A1633;11700;62400;78000;DebtCon;Office;20;0;0;216.06666667;2;24;
A1634;11700;63914;93707;DebtCon;Other;7;3;0;162.57983695;2;51;69.480650392
A1635;11700;37093;62116;DebtCon;Mgr;;;;;;;37.010948765
A1637;11700;64278;76055;;Other;12;0;0;245.29516293;0;26;28.439965842
A1638;11700;15163;74500;DebtCon;ProfExe;19;0;2;378.82581852;1;11;20.090783327
A1639;11700;56441;86987;HomeImp;Other;17;0;0;198.03271759;0;16;33.931163419
A1640;11700;78157;103016;DebtCon;Mgr;1;0;0;69.805697668;2;24;38.448387115
A1641;11700;55119;67931;DebtCon;Mgr;4;0;0;199.41069924;2;16;27.616338511
A1642;11700;56990;83334;HomeImp;Other;4;0;2;177.43269886;0;13;30.998694504
A1643;11700;101520;110617;DebtCon;Other;18;0;2;198.54334807;1;16;38.721259448
A1645;11700;68059;86216;DebtCon;Other;3;;;175.65856785;;35;30.253969922
A1648;11800;52104;61618;DebtCon;Office;0;0;0;160.74993141;0;21;37.129512042
A1649;11800;79131;102263;HomeImp;ProfExe;5;0;0;105.25389259;0;34;36.070978869
A1650;11800;67678;108092;HomeImp;ProfExe;13;0;7;126.65823161;0;36;37.162689687
A1651;11800;;65769;HomeImp;Other;;0;0;357.33268218;0;7;34.327276537
A1652;11800;21813;30436;DebtCon;Office;5;0;1;104.01163591;0;16;19.408461231
A1653;11800;44944;57132;DebtCon;Other;;0;0;74.156045076;0;14;42.81224294
A1654;11800;57760;65535;DebtCon;Mgr;11;0;0;108.46940045;1;18;32.783483568
A1655;11800;65062;78004;HomeImp;Office;12;0;0;251.14419571;0;31;43.372372819
A1656;11800;67336;82218;DebtCon;Office;12;0;0;255.31353476;3;36;40.878428241
A1658;11800;116742;137385;DebtCon;ProfExe;15;;1;170.54003506;1;33;30.785003591
A1659;11800;38825;51984;DebtCon;Other;;0;0;82.527794351;0;14;40.88273326
A1660;11800;32257;59515;DebtCon;Office;23;0;0;231.59994452;0;29;25.701276422
A1661;11800;;51246;HomeImp;Other;11;0;0;305.5667157;2;13;32.500059069
A1662;11800;65012;91614;HomeImp;Office;26;0;0;171.88954687;2;13;42.488517052
A1663;11800;53596;69786;DebtCon;Mgr;5;;;126.78778068;;24;41.047754879
A1664;11800;98877;110250;DebtCon;Other;18;0;2;195.86291677;1;16;36.871699423
A1666;11900;44600;63800;DebtCon;Other;9;0;0;243.5;0;18;
A1667;11900;54867;79000;HomeImp;Mgr;1;0;0;182.6;2;23;
A1668;11900;44142;54299;HomeImp;Other;22;0;0;123.47114722;0;22;37.154902302
A1671;11900;108763;128780;DebtCon;Office;8;0;0;60.377932903;3;21;49.418114378
A1672;11900;56792;64130;DebtCon;Mgr;13;0;0;118.61259022;1;18;32.665746304
A1673;11900;;39433;HomeImp;Other;;;1;81.394829612;0;9;35.503664257
A1674;11900;71000;87000;DebtCon;Mgr;20;0;0;238.46666667;11;24;
A1675;11900;85179;122788;HomeImp;Other;10;;;;;;39.430730627
A1676;11900;41009;68211;DebtCon;Office;23;0;0;234.92961744;0;28;28.391039297
A1679;11900;58104;77870;HomeImp;Other;7;0;0;69.433333333;1;19;
A1680;11900;52814;72000;DebtCon;Other;12;0;0;123.6;0;20;
A1681;11900;34222;59948;DebtCon;Office;24;0;0;228.0753508;1;29;25.728837383
A1682;11900;26601;52544;HomeImp;Other;0;0;0;240.6943608;0;11;40.775677146
A1683;11900;81849;105403;HomeImp;ProfExe;5;0;1;82.639505382;1;34;36.50598321
A1684;11900;29822;48574;DebtCon;Office;13;0;0;132.4016914;0;4;36.611156973
A1685;11900;201264;227295;HomeImp;ProfExe;10;0;0;239.74336633;0;22;33.776336963
A1686;11900;97506;110902;DebtCon;Other;17;0;1;196.56812795;2;15;37.99899138
A1687;11900;89595;107895;HomeImp;Mgr;9;0;0;250.46824187;0;24;30.305388108
A1688;11900;63833;;DebtCon;Other;3;;;;;;40.932766781
A1690;11900;83877;208924;HomeImp;Self;15;0;0;12.752046941;;7;18.249721916
A1692;11900;81318;105454;HomeImp;ProfExe;6;0;0;92.136821036;1;33;37.525751033
A1693;11900;61094;74842;;Other;12;0;0;250.19983439;0;26;29.734874071
A1694;12000;84172;123415;DebtCon;Office;9;0;0;139.01844935;1;21;38.582669884
A1695;12000;83560;126479;HomeImp;Other;8;;;;;;38.928315685
A1696;12000;63019;74204;DebtCon;Office;6;0;0;98.591738332;2;14;24.490438355
A1697;12000;41182;59947;HomeImp;Other;23;0;0;118.17993915;0;22;37.131064161
A1698;12000;57371;69076;DebtCon;Mgr;10;1;0;83.251972039;1;19;29.632108256
A1699;12000;76799;83864;DebtCon;Mgr;8;0;0;102.20427433;0;22;27.17193008
A1700;12000;35028;55079;HomeImp;Other;23;0;1;108.63396857;0;23;40.797457548
A1701;12000;30777;43157;DebtCon;Other;8;;0;151.69943102;7;28;38.177742947
A1702;12000;7804;65395;HomeImp;Other;8;2;0;347.12332582;0;21;16.816307486
A1703;12000;38130;68707;DebtCon;Office;23;0;0;234.88798047;1;29;26.301236902
A1704;12000;15756;53079;HomeImp;Office;23;0;0;259.55504435;0;20;29.397478217
A1706;12000;69796;93757;DebtCon;Office;16;0;1;91.432675908;0;8;24.459383678
A1707;12000;102109;121229;DebtCon;;2;0;0;104.48259122;0;25;34.767288887
A1708;12000;79844;98139;HomeImp;ProfExe;8;0;0;156.95475827;0;34;31.700124322
A1709;12000;76345;89036;HomeImp;Other;8;0;0;91.97034976;1;19;50.173065029
A1710;12000;35721;52938;HomeImp;Other;23;0;1;125.928071;0;22;38.627024993
A1711;12000;72786;84595;DebtCon;Office;4;2;2;198.76932508;3;30;38.090209026
A1712;12000;42000;60000;DebtCon;Other;4;1;2;145.53333333;0;23;
A1713;12000;69000;92900;HomeImp;ProfExe;2;0;0;115.9;0;15;
A1714;12000;74427;96270;DebtCon;Other;18;0;1;169.73333333;2;40;
A1715;12000;;;HomeImp;Other;3;0;2;213.66666667;1;15;
A1716;12000;43000;64000;DebtCon;Other;1;0;0;262.96666667;0;21;
A1717;12000;96000;135000;HomeImp;ProfExe;14;0;0;126.8;5;22;
A1719;12000;87000;101200;DebtCon;Sales;13;;2;151.13333333;1;18;
A1720;12000;98000;123385;HomeImp;ProfExe;10;0;0;170.43333333;3;32;
A1721;12000;76187;93100;DebtCon;Other;0.5;0;0;144.06666667;0;23;
A1722;12000;73000;94900;DebtCon;ProfExe;9;3;0;189.7;1;30;
A1723;12000;150000;175065;DebtCon;ProfExe;7;;1;206.66666667;4;26;
A1724;12000;29600;61250;DebtCon;ProfExe;7.5;0;0;264.8;1;16;
A1725;12000;;63000;;;0;0;0;;0;0;
A1728;12000;42482;67800;DebtCon;ProfExe;19;0;0;199.9;0;16;
A1729;12000;53800;80000;DebtCon;Other;0.3;0;0;124.76666667;4;11;
A1730;12000;88000;118750;HomeImp;Mgr;3;0;3;153.5;0;26;
A1731;12000;44000;59500;DebtCon;Other;3.7;0;0;172.5;0;14;
A1732;12000;81000;105250;DebtCon;ProfExe;9;0;0;200.9;2;37;
A1733;12000;36346;54000;DebtCon;Other;;0;0;114.66666667;2;19;
A1734;12000;81000;99000;HomeImp;Other;20;0;0;136;4;24;
A1735;12000;64000;80000;DebtCon;Other;2;0;0;239.53333333;3;26;
A1736;12000;;87000;DebtCon;Other;13;;;;;;
A1737;12000;85039;111100;DebtCon;ProfExe;0.2;1;2;144.06666667;1;34;
A1738;12000;87000;113850;DebtCon;Office;11;0;0;216.13333333;0;12;
A1740;12000;75373;102602;HomeImp;Other;6;2;0;99.366666667;0;21;
A1742;12000;114390;132800;DebtCon;Mgr;10;0;0;95.733333333;0;25;
A1743;12000;28298;72000;DebtCon;Other;8;;;105.5;2;22;
A1744;12000;118000;139350;HomeImp;ProfExe;2;0;0;153.16666667;2;17;
A1745;12000;87917;;;Other;12.9;0;1;71;0;12;
A1746;12000;58730;80000;DebtCon;Office;10;;4;123.1;3;25;
A1747;12000;59099;82000;DebtCon;Other;10;0;2;219.13333333;0;33;
A1748;12000;15231;42845.01;DebtCon;Office;6.5;0;1;65.966666667;2;18;
A1749;12000;48786;89800;HomeImp;ProfExe;29.9;0;5;220.13333333;1;16;
A1750;12000;74265;91000;HomeImp;Other;7;1;0;137;0;3;
A1751;12000;42000;58000;DebtCon;Other;5;0;1;113.63333333;1;18;
A1752;12000;76674;97936;DebtCon;Mgr;5;0;0;147.91420273;2;27;41.225763159
